雷姆斯哈尔登,48.81653,9.4189
马格施塔特,48.74274,8.96296
奥布瑞素偶姆,49.13333,9.38333
巴特腓特烈斯哈尔,49.2291,9.21629
布雷茨费尔德,49.17738,9.44041
厄林根,49.20245,9.5031
金策尔斯奥,49.27945,9.68788
诺因施塔特,49.23333,9.33333
帕弗德欧巴彻,49.1772,9.50218
魏恩斯贝格,49.15155,9.28526
施瓦本格明德,48.8023,9.80277
拜恩州魏森堡,49.03105,10.97201
贡岑豪森,49.11594,10.7534
特罗伊希特林根,48.95544,10.91187
菲尔特,49.47166,10.99484
卡多尔茨堡,49.45984,10.85132
罗斯塔尔,49.3962,10.88497
齐恩多夫,49.44194,10.95462
上阿斯巴赫,49.42244,10.95833
施泰因,49.41358,11.01424
阿尔特多夫,49.38578,11.3564
布格坦,49.35397,11.31766
福伊希特,49.37506,11.21428
弗赖施塔特,49.1993,11.32803
佩格尼茨河畔劳夫,49.51247,11.28017
佩格尼茨河畔勒滕巴赫,49.48355,11.24073
施瓦岑布鲁克,49.35797,11.24538
文德尔施泰因,49.35342,11.14507
安贝格,49.44235,11.85606
苏尔茨巴赫－罗森贝格,49.50522,11.7386
巴特阿巴赫,48.93734,12.04072
布格伦根费尔德,49.20932,12.03989
拉珀斯多夫,49.05064,12.09044
雷根施陶夫,49.12299,12.12782
雷根斯堡,49.01652,12.10035
马克斯许特－海德霍夫,49.20209,12.09334
尼滕多夫,49.02552,11.96081
诺特步零,48.98604,12.19755
文岑巴赫,49.07697,12.19773
博根,48.91137,12.68911
施特劳宾,48.87992,12.57028
茨维瑟尔,49.01418,13.23266
登茨林根,48.06467,7.8917
弗赖堡,47.99718,7.85376
贡德尔芬根,48.04271,7.86635
基希察尔滕,47.96348,7.95273
马奇,48.063,7.78
阿彭韦尔,48.53989,7.97943
埃滕海姆,48.25254,7.81329
奥芬堡,48.47021,7.94777
弗里森海姆,48.37336,7.88179
根根巴赫,48.40187,8.01657
拉尔,48.34279,7.87756
诺瑞恩德,48.44862,7.81552
维尔斯特阿特特,48.54162,7.89326
拜尔斯布龙,48.50513,8.37172
弗罗伊登施塔特,48.46278,8.41218
施兰贝格,48.22144,8.38852
罗特魏尔,48.16673,8.62806
施派兴根,48.07277,8.73974
特罗辛根,48.07662,8.64512
图特林根,47.98941,8.79958
梅斯基希,47.99321,9.11422
门根,48.04863,9.32907
普富伦多夫,47.92595,9.25397
锡格马林根,48.08577,9.21669
艾步尔斯巴尺安德尔飞欧斯,48.71555,9.5223
韦尔茨海姆,48.87679,9.63369
乌尔巴赫,48.81333,9.57889
乌英根,48.70479,9.58545
艾斯林根,48.69437,9.70601
格平根,48.70316,9.654
克希汉姆,48.64769,9.45393
鲁德斯贝格,48.88486,9.52935
洛尔希,48.79798,9.69182
普吕德豪森,48.79492,9.60114
绍恩多夫,48.80349,9.52598
泰克山麓魏尔海姆,48.61569,9.53749
栋茨多夫,48.68579,9.8114
盖施泰滕,48.62024,10.02289
海登海姆,48.6782,10.15201
施泰格附近盖斯林根,48.6248,9.82692
施泰因海姆,48.69184,10.0605
布劳博伊伦,48.41204,9.78442
森登,48.32365,10.04415
魏森霍恩,48.30438,10.16064
新乌尔姆,48.39133,10.01266
布劳施泰因,48.41833,9.90806
多恩施塔特,48.46689,9.94405
赫尔不莱锡廷根,48.61982,10.17844
朗格瑙,48.49696,10.11955
乌尔姆,48.39962,9.99661
艾希其恩戈恩,48.45387,10.10147
弗林根,48.27689,10.07889
内辛根,48.42757,10.12454
多瑙沃特,48.71945,10.77687
韦尔廷根,48.56201,10.68223
讷德林根,48.85083,10.48958
艾夏赫,48.45733,11.12915
奥格斯堡,48.3623,10.90018
迪多夫,48.35363,10.77608
弗里德贝格,48.35487,10.97968
盖斯特霍芬,48.42121,10.879
基辛,48.29629,10.98933
迈廷根,48.54528,10.8497
诺伊塞斯,48.39224,10.83545
施塔特贝根,48.367,10.85
阿本斯贝格,48.81647,11.84604
凯尔海姆,48.91938,11.88125
美因堡,48.64165,11.78555
诺伊施塔特,48.80867,11.76357
安达赫治,48.0601,11.62219
陶夫基兴,48.04383,11.61853
瓦特瑞斯特特恩,48.11249,11.77231
新比贝格,48.07696,11.6572
奥伯哈兴,48.02535,11.59569
奥托布伦,48.0657,11.66231
措尔讷丁,48.08301,11.82334
费尔德基兴-韦斯特哈姆,47.90937,11.84512
哈尔,48.10954,11.72645
后和恩克瑞陈思哥瑞斯步瑞恩,48.01667,11.73333
霍恩布伦,48.04806,11.70175
基希塞翁,48.07146,11.88895
慕尼黑,48.1391,11.58027
波河,48.17087,11.81849
哈尔贝格摩斯,48.32788,11.75236
恩特瑞斯彻欧恩斯黑幕,48.2773,11.5684
慕尼黑加兴北,48.24882,11.65112
纽芬,48.31413,11.66334
上施莱斯海姆,48.25605,11.5543
伊斯马宁,48.22731,11.67625
阿尔茨河畔布格基兴,48.16678,12.73089
加兴,48.13485,12.59063
旧厄廷,48.22793,12.67887
米尔多夫,48.21127,12.43595
米尔多夫,48.2389,12.52766
特京,48.25468,12.58676
瓦尔德克赖堡,48.20843,12.40058
新厄廷,48.24026,12.68231
菲尔斯霍芬,48.63386,13.18448
帕绍,48.57351,13.46392
巴特克罗青根,47.91582,7.69985
布赖萨赫,48.029,7.583
米尔海姆,47.80868,7.62628
阿尔图斯里德,47.80475,10.21461
肯普滕,47.72755,10.3131
瓦尔滕霍芬,47.67097,10.30337
奥伯斯多夫,47.40856,10.27579
松托芬,47.51591,10.28122
巴特沃里斯霍芬,48.00511,10.59432
考夫博伊伦,47.88116,10.62457
马克特奥伯多夫,47.77749,10.61814
明德海姆,48.04663,10.4913
派森贝格,47.80228,11.0768
魏尔海姆,47.84091,11.1422
泰尔夫斯,47.30646,11.07151
加尔米施-帕滕基兴,47.49234,11.08623
巴特特尔茨,47.7617,11.56457
盖雷茨里德,47.85896,11.48124
霍尔茨基兴,47.87669,11.70108
伦格里斯,47.68286,11.57617
米斯巴赫,47.7894,11.83354
彭茨贝格,47.75261,11.3775
沃尔夫拉茨豪森,47.91398,11.41792
特劳恩罗伊特,47.96264,12.59236
特劳恩施泰因,47.86995,12.64545
盖尔多夫,49.00042,9.76904
穆尔哈特,48.98002,9.5815
施韦比施哈尔,49.11098,9.74079
科堡附近诺伊施塔特,50.32721,11.12386
克罗纳赫,50.24007,11.32338
松讷贝格,50.35686,11.18188
阿尔斯费尔德,50.75273,9.27066
基希海因,50.81914,8.9178
葡萄酒之路上的诺伊施塔特,50.85258,9.11464
施陶德塔欧恩德瑞福,50.82662,9.01789
施瓦尔姆施塔特,50.91091,9.18917
艾兴采尔,50.49514,9.69484
彼得斯贝格,50.56185,9.71356
弗利登,50.4242,9.56726
富尔达,50.55386,9.67434
库恩则欧,50.54397,9.7177
施利茨,50.6749,9.55942
欣费尔德,50.67931,9.76706
新庄,50.45048,9.62036
巴特黑斯费尔德,50.86894,9.70718
贝布拉,50.97374,9.78951
迈宁根,50.56423,10.41518
施马尔卡尔登,50.72074,10.44708
采拉－梅利斯,50.65552,10.6672
苏尔,50.61147,10.69205
希尔德堡豪森,50.42446,10.73248
伊尔默瑙,50.68451,10.9176
维特利希,49.98439,6.89125
阿加罗,7.85729,36.58837
阿尔穆特纳,8.29906,38.94794
兰施图尔,49.40926,7.56948
凯撒斯劳滕,49.44469,7.76899
多尔马根,51.09306,6.84212
弗雷兴,50.91005,6.81526
蒙海姆,51.0894,6.89461
普尔海姆,50.99882,6.79813
许尔特,50.87096,6.86811
讷格莱,5.33837,39.56877
阿尔策瑙,50.08636,9.07201
莫姆不瑞斯,50.06842,9.16601
弗瑞格瑞彻特,50.14167,9.12778
盖尔恩豪森,50.2009,9.19234
林斯恩格瑞彻特,50.175,9.205
罗桑伯格,50.19976,9.11264
德哥博,8.21716,43.55879
吉格,10.66838,37.3761
奥滕多夫-奥克里拉,51.18712,13.83179
德累斯顿,51.05085,13.73361
海德瑙,50.97124,13.8674
拉德贝格,51.11805,13.92224
皮尔纳,50.9579,13.9374
杜布蒂,11.73128,41.08459
布兰肯堡,51.79166,10.96384
哈尔伯施塔特,51.89173,11.04754
诺瑞德哈瑞兹,51.9,10.76667
韦尼格罗德,51.83828,10.79078
巴特哈尔茨堡,51.88148,10.56254
菲嫩堡,51.94762,10.5649
阿尔滕贝肯,51.76359,8.94166
巴特德里堡,51.73606,9.01698
巴特利普施普灵格,51.78251,8.81862
赫弗尔霍夫,51.8201,8.65795
利希特瑙,51.61639,8.89858
施朗根,51.80904,8.84341
贝沃龙根,51.66823,9.37462
布拉克尔,51.71927,9.18735
赫克斯特,51.77398,9.38129
吕格德,51.95797,9.24595
施泰因海姆,51.86721,9.09365
希德-施瓦伦贝格,51.88306,9.18306
巴特皮尔蒙特,51.98317,9.2447
霍尔茨明登,51.82769,9.44486
博根特赖希,51.56976,9.24097
瓦尔堡,51.48497,9.14702
维勒巴德森,51.62633,9.03652
克尔巴赫,51.27665,8.87381
沃尔夫哈根,51.32608,9.17327
巴特维尔东根,51.11967,9.12447
古登斯贝格,51.17827,9.36588
瑙姆堡,51.25,9.16667
包纳塔尔,51.25787,9.4184
尼斯特谷,51.307,9.583
汉诺威斯彻姆恩德,51.41431,9.65081
明登,51.41867,9.65541
费尔马,51.35,9.46667
弗欧达步如克,51.26649,9.49949
富尔达谷,51.38357,9.55107
黑西施利希特瑙,51.19717,9.72095
卡塞尔,51.31893,9.49601
考丰根,51.28111,9.61861
洛费尔登,51.27221,9.53673
梅尔松根,51.12977,9.54104
维岑豪森,51.33943,9.85649
诺特海姆,51.70772,10.00054
乌斯拉尔,51.65888,9.63469
讷尔滕－哈登贝格,51.63024,9.93656
艾恩贝克,51.81648,9.86731
博文登,51.58725,9.92617
达瑟尔,51.80198,9.68841
弗里德兰,51.42319,9.91013
哥廷根,51.53261,9.92841
格莱兴,51.51704,10.1326
哈德格森,51.65031,9.82843
罗斯多夫,51.5044,9.89561
莱讷费尔德沃尔比斯,51.38333,10.33333
米尔豪森,51.20725,10.45404
杜德斯达特,51.51303,10.26467
赫茨伯格,51.65616,10.34116
哈茨山麓巴特劳特贝格,51.63064,10.4704
安斯巴赫,49.30073,10.57148
海尔斯布隆,49.33782,10.79029
阿尔蔡,49.74306,8.11423
巴特克罗伊茨纳赫,49.84593,7.86016
埃泽吉,8.98757,37.32769
奥克森富特,49.66474,10.06227
奥尔斯贝格,51.35453,8.48986
贝斯特维希,51.36121,8.39904
施马伦贝格,51.14779,8.28561
温特贝格,51.19342,8.5333
柏林,52.52378,13.4119
贝斯科,52.16735,14.24164
菲尔斯滕瓦尔德,52.3617,14.06179
吕本,51.94155,13.89813
施特劳斯贝格,52.58045,13.88155
阿尔彭,51.57527,6.51133
欣克瑟,51.6401,6.76646
伊瑟尔堡,51.8338,6.46289
阿尔滕,51.92698,6.58148
博尔肯,51.84417,6.85506
博霍尔特,51.83857,6.62247
弗尔德,51.59941,6.69385
哈明克恩,51.73064,6.5902
拉斯费尔德,51.76941,6.84067
莱茵堡,51.54365,6.60472
雷德,51.84083,6.69735
韦塞尔,51.66069,6.60906
阿尔特纳,51.29873,7.67342
阿滕多恩,51.12615,7.903
巴尔沃,51.32939,7.86508
黑默尔,51.38391,7.76756
诺因拉德,51.28164,7.77924
普莱滕贝格,51.2093,7.87028
韦尔多尔,51.25696,7.76137
伊瑟隆,51.37293,7.69928
奥尔珀,51.02949,7.84355
马林海德,51.08325,7.53054
迈讷茨哈根,51.10671,7.64017
宁布雷希特,50.90158,7.54057
沙尔克斯米勒,51.24114,7.52944
瓦尔德布勒尔,50.87644,7.61742
维尔,50.94913,7.55202
贝格诺伊施塔特,51.02094,7.64811
布雷克费尔德,51.26021,7.46641
德罗尔斯哈根,51.02329,7.77732
古默斯巴赫,51.02837,7.56524
哈尔沃,51.18671,7.49916
基尔斯珀,51.12637,7.59997
赖希斯霍夫,50.96667,7.7
吕登沙伊德,51.21547,7.63507
埃尔维特,51.61217,8.34104
韦尔弗,51.61675,7.955
安勒希特,51.55792,8.32533
巴特萨森多夫,51.58813,8.16502
贝库姆,51.75811,8.04151
恩尼格洛,51.83516,8.02427
利珀塔尔,51.64972,8.08306
默讷塞,51.49767,8.13258
索斯特,51.57005,8.10829
韦尔,51.55307,7.91406
赫曼斯堡,52.83149,10.09002
弗伦斯堡,54.7804,9.43571
伊达尔-奥伯施泰因,49.70366,7.319
屈默斯布鲁克,49.42361,11.88441
盖斯特河,52.6008,7.26924
哈伦,52.78992,7.24142
哈瑟吕讷,52.67418,7.48365
梅彭,52.68751,7.29116
戈德,5.88809,43.59629
奥特斯贝格,53.10827,9.14419
采文,53.29601,9.28142
菲瑟尔赫沃德,52.98581,9.58722
费尔登,52.92334,9.23117
基希林特尔恩,52.94026,9.31928
朗韦德尔,52.98095,9.19285
罗特恩步瑞格,53.10965,9.39723
谢瑟尔,53.16875,9.48459
维特施托克,53.16168,12.48395
埃默里希,51.84619,6.23477
福尔斯特,51.87679,6.4156
维斯彻,51.9333,6.3167
贝德堡豪,51.75887,6.19386
卡尔卡尔,51.73976,6.29298
克莱沃,51.78475,6.13074
雷斯,51.7619,6.39492
桑腾,51.66111,6.44982
松斯贝克,51.60993,6.37624
于德姆,51.66794,6.27238
杜廷赫姆,51.96499,6.28764
阿尔布施塔特,48.21161,9.02657
巴林根,48.27549,8.85511
毕森根市,48.31015,8.91718
布拉丁根,48.29024,9.11837
黑兴根,48.35153,8.96294
梅斯施泰滕,48.1799,8.96062
默辛根,48.40473,9.0524
派廷,47.7943,10.92367
雄高,47.81516,10.89486
埃克斯特塔尔,52.06842,9.10351
彼得斯哈根,52.37736,8.96485
波塔韦斯特法利卡山口,52.23949,8.92259
明登,52.29039,8.92236
奥伯恩基兴,52.27104,9.12991
比克堡,52.26032,9.05041
林特尔恩,52.18783,9.08019
施塔特哈根,52.32328,9.20315
布格多夫,52.44643,10.00665
策勒,52.62187,10.07859
汉比伦,52.63443,9.96669
维策,52.65408,9.83941
于策,52.46567,10.20464
奥赫特鲁普,52.21026,7.18876
赖讷,52.27655,7.43848
诺因基兴,52.24398,7.37115
施泰因富特,52.1477,7.33943
博尔肯,51.04863,9.28019
费尔斯贝格,51.13444,9.42116
弗里茨拉尔,51.13358,9.2743
伊策霍,53.92286,9.51888
埃尔巴赫,48.32724,9.88367
奥克森豪森,48.07199,9.95181
多瑙河畔埃英根,48.28207,9.72719
劳普海姆,48.23581,9.88178
里斯河畔比伯拉赫,48.0962,9.78975
伊勒蒂森,48.22335,10.10503
安德纳赫,50.4392,7.40613
巴特布赖西希,50.50513,7.2908
迈恩,50.3271,7.22469
门迪希,50.37346,7.27525
辛齐希,50.54261,7.24667
巴特梅根特海姆,49.49333,9.77185
罗滕堡,49.3805,10.17853
罗特,49.24452,11.09058
施瓦巴赫,49.32947,11.01882
希尔波尔特施泰因,49.18855,11.19184
明斯特,52.98544,10.09008
费乔,51.78129,14.07466
克维茨,51.7499,14.24364
吕伯瑙,51.86812,13.9693
波泽伊登霍特,52.08493,4.33877
斯赫弗宁恩,52.10809,4.27309
特安斯维欧克瓦瑞特易尔,52.06439,4.29915
沃尔德克,52.0621,4.24387
代夫特,52.0119,4.36026
海牙,52.07832,4.31361
胡特维吉克,52.0515,4.24419
莱岑丹,52.07888,4.40032
赖斯韦克,52.04205,4.32165
勒叶恩布格,52.06127,4.26249
洛斯德伊嫩,52.04946,4.22074
诺特多普,52.0419,4.39331
阿尔滕施塔特,50.2856,8.94479
尼日利亚,50.23584,8.86389
塞利根施塔特,50.04337,8.97555
舍内克,50.2,8.8519
埃伦塞,50.1647,8.98201
巴本豪森,49.96366,8.9518
布鲁赫克伯尔,50.17872,8.91917
哈瑙,50.13541,8.91513
海恩堡,50.075,8.94
朗根塞尔博德,50.17535,9.03851
罗登巴赫,50.14538,9.0215
美因豪森,50.01667,9
埃珀尔海姆,49.40147,8.62971
施韦青根,49.3868,8.57287
瓦格哈尤斯欧,49.25143,8.51739
沃尔多夫,49.30315,8.64276
乌布施塔特－魏厄尔,49.16556,8.625
艾德恩格恩乃克尔哈斯恩,49.445,8.607
奥伯瑞哈森瑞恩哈斯恩,49.26056,8.485
奥弗特瑞易姆,49.36844,8.5852
巴特申博恩,49.21903,8.65288
海德堡,49.40195,8.68026
霍肯海姆,49.3196,8.55014
普兰克施塔特,49.39282,8.59761
圣莱昂－罗特,49.26528,8.59861
黑马乌,49.05214,11.78223
巴特温茨海姆,49.50644,10.41875
诺伊施塔特,49.57837,10.60534
福尔卡赫,49.86416,10.22699
基青根,49.7381,10.15536
韦尔内克,49.98244,10.09934
博斯多夫,51.34774,12.53406
布兰迪斯,51.33661,12.61064
茨文考,51.21831,12.32605
格罗伊奇,51.15504,12.2777
马克莱贝格,51.27523,12.39784
陶哈,51.3791,12.49381
阿斯拉尔,50.58914,8.464
古腾堡,50.504,8.569
赖斯基兴,50.59569,8.83414
朗根欧斯,50.49722,8.65997
利希,50.52078,8.8166
林登,50.532,8.666
洛拉尔,50.64695,8.70343
马尔堡,50.81479,8.76924
施陶芬贝格,50.66307,8.72792
索尔姆斯,50.546,8.414
埃布斯多弗格伦德,50.73333,8.86667
韦茨拉尔,50.55098,8.50348
维腾堡,50.61667,8.65
埃灵斯豪森,50.60036,8.38337
巴特恩德巴赫,50.75481,8.49689
比伯塔尔,50.625,8.59
波尔海姆,50.516,8.737
布劳恩费尔斯,50.51243,8.39483
布瑟克,50.6,8.78667
格拉登巴赫,50.76832,8.58155
亚琛,50.77658,6.08361
巴特明斯特艾弗尔,50.55384,6.75936
布兰肯海姆,50.43607,6.65123
道恩,50.19843,6.82938
温德克,50.80633,7.56732
米尔海姆－凯利希,50.38694,7.49528
苏尔茨巴赫,50.30251,7.7515
新维德,50.42702,7.46222
巴特埃姆斯,50.33647,7.71246
本多夫,50.42274,7.57779
博帕德,50.23173,7.58813
法伦达尔,50.39976,7.61754
赫尔－格伦茨豪森,50.43346,7.67126
科布伦茨,50.35672,7.59948
兰施泰因,50.30038,7.64064
蒙塔鲍尔,50.43629,7.82728
波恩,50.73263,7.09644
阿尔夫特,50.73733,7.01266
博恩海姆,50.76376,6.9847
莱茵巴赫,50.62577,6.95072
梅肯海姆,50.62721,7.02118
斯维斯塔尔,50.67166,6.91641
巴特诺因阿尔－阿尔韦勒,50.54526,7.11608
格拉夫沙夫特,50.56028,7.05001
吉森,50.58401,8.67825
巴特瑙海姆,50.36066,8.73576
布茨巴赫,50.43711,8.6735
弗勒斯塔德特,50.31583,8.86306
弗里德贝格,50.33672,8.75369
洪根,50.47549,8.90168
卡尔本,50.23018,8.77282
尼达塔尔,50.298,8.813
沃尔弗瑞什易姆,50.4012,8.81805
哈里斯莱,54.80454,9.37921
利特维诺夫,50.60423,13.61715
奥拉河畔诺伊施塔特,50.73588,11.74907
采拉恩瑞达垂步斯,50.64861,11.98056
施莱茨,50.57782,11.81374
布劳恩斯贝德拉,51.28608,11.88892
霍恩默尔森,51.15994,12.10029
魏森费尔斯,51.19961,11.96676
瑙姆堡,51.14933,11.81103
艾森贝格,50.9682,11.90072
黑姆斯多夫,50.90162,11.85632
艾斯特瑞安欧,51.075,12.21806
蔡茨,51.04551,12.1422
格拉,50.88038,12.08121
赖兴巴赫,50.6182,12.30482
普劳恩,50.49511,12.1383
格赖茨,50.65521,12.19824
奥厄,50.58909,12.69699
茨维考,50.71476,12.49685
茨沃尼茨,50.63009,12.81203
利希滕施泰因,50.7566,12.63175
姆尔斯恩,50.74472,12.57472
施内贝格,50.59513,12.6406
施托尔贝格县,50.70962,12.77622
施瓦森堡,50.53364,12.78439
比格施塔特,50.91818,12.80818
弗兰肯贝格,50.91116,13.03353
弗勒阿,50.86126,13.06618
海尼兴,50.97003,13.12439
霍恩施泰因－恩斯塔尔,50.80136,12.7218
开姆尼茨,50.8325,12.92469
林巴赫－奥伯弗罗纳,50.85985,12.76159
米特韦达,50.98551,12.98298
奥尔伯恩豪,50.66187,13.33399
布兰德－埃比斯多夫,50.86011,13.32015
马林贝格,50.651,13.1648
乔保,50.7471,13.07018
阿唐,53.00927,8.31878
埃姆施泰克,52.83391,8.15489
菲斯贝克,52.83547,8.30953
戈尔登施泰特,52.78825,8.43169
格罗森克内滕,52.94422,8.25376
加勒尔,52.95588,8.02417
克洛彭堡,52.84279,8.03515
维尔德斯豪森,52.89466,8.43212
拉登,52.43282,8.61339
施泰姆韦德,52.41667,8.43333
博姆特,52.3689,8.31413
达默,52.52141,8.19736
迪普霍尔茨,52.60274,8.37146
丁克拉格,52.66092,8.12278
弗希塔,52.72465,8.28501
勒讷,52.66571,8.23832
斯坦菲尔德,52.58688,8.21683
贝斯韦勒,50.9119,6.18738
富伦达尔,50.88397,5.93067
海尔伦,50.88304,5.98093
盖伦基兴,50.96549,6.12211
冈格尔特,50.99204,5.99768
海因斯贝格,51.05841,6.09432
林尼希,50.9789,6.26736
瓦尔德福伊希特,51.06577,5.98826
于巴赫－帕伦贝格,50.92619,6.09837
波斯特霍尔特,51.12267,6.03276
布林瑟姆,50.95049,5.97068
比德尔斯多夫,54.31872,9.6693
伦茨堡,54.3038,9.66987
阿彭,53.21809,7.80598
弗里德堡,53.45413,7.83862
绍尔滕斯,53.52839,7.94749
维特蒙德,53.57558,7.77996
耶弗尔,53.57554,7.90017
居斯特罗,53.79675,12.17299
埃尔斯多夫,50.93673,6.56835
梅策尼希,50.8275,6.52599
梅谢尼希,50.59141,6.652
曲尔皮希,50.69257,6.6474
魏勒斯维斯特,50.75758,6.84024
下齐尔,50.88569,6.46309
讷尔沃尼希,50.80467,6.64266
埃夫特施塔特,50.80021,6.76467
奥伊斯基兴,50.66021,6.79137
贝德堡,50.99179,6.57113
贝格海姆,50.95505,6.63999
迪伦,50.79993,6.48694
费特韦斯,50.73864,6.59723
凯尔彭,50.87317,6.69235
罗默斯基兴,51.03399,6.68996
埃姆斯代滕,52.17578,7.52741
赫斯特尔,52.30012,7.58707
雷克,52.3682,7.71957
施佩勒,52.36667,7.46667
福斯特,51.74204,14.64349
魏斯瓦瑟,51.50661,14.64331
奥里希,53.46707,7.48029
东格罗瑟芬,53.4,7.6
维斯莫尔,53.41341,7.7337
乌普伦根,53.32537,7.73032
巴尔辛豪森,52.30503,9.46219
巴特嫩多夫,52.33878,9.37753
雷堡－洛库姆,52.47469,9.22927
诺斯塔德特安姆如博恩博瑞格,52.50447,9.46211
文斯托夫,52.42703,9.4296
艾奥斯巴彻哈恩勒恩,49.73333,8.6
比布利斯,49.68412,8.45054
比尔施塔特,49.64128,8.45441
盖恩斯海姆,49.74977,8.48287
兰佩特海姆,49.59488,8.46876
洛尔施,49.65388,8.56627
博本海姆－罗克斯海姆,49.58111,8.35802
弗兰肯塔尔,49.54081,8.3539
沃尔姆斯,49.63064,8.35791
比绍夫斯海姆,49.98333,8.35
美因茨,49.99788,8.26785
下奥尔姆,49.91139,8.2028
弗勒斯海姆,50.01439,8.43135
格恩什姆谷斯塔夫斯布瑞格,49.97,8.34
霍赫海姆,50.01112,8.35101
吕塞尔斯海姆,49.99487,8.41086
尼登豪森,50.15956,8.31826
特雷布尔,49.92427,8.40947
威斯巴登,50.08407,8.23838
布登海姆,50.0248,8.17343
片斯克,51.24822,15.04282
文格利涅茨,51.29111,15.20527
兹戈热莱茨,51.14891,15.00342
格尔利茨,51.15314,14.9753
尼斯基,51.2925,14.82082
奎德林堡,51.78358,11.1421
苏德哈瑞兹,51.48333,11.06667
塔勒,51.75552,11.04557
西兰岛,51.8,11.33333
曼斯菲德,51.59404,11.45479
桑格豪森,51.47203,11.30172
巴特弗兰肯豪森,51.35441,11.10486
莱比锡,51.33976,12.37136
科斯维希,51.88293,12.44828
奥沙茨,51.29927,13.11293
德伯尔恩,51.12106,13.12295
里萨,51.30014,13.3021
沃尔德海姆,51.073,13.02084
班讷维茨,50.99318,13.71667
弗赖塔尔,50.99977,13.6502
格罗森海因,51.29434,13.53506
科斯维希,51.12448,13.58113
拉德博伊尔,51.10581,13.66188
迈森,51.15926,13.47183
维尔斯德鲁夫,51.05202,13.53757
魏恩伯拉,51.16315,13.57145
埃尔斯特韦达,51.4572,13.51793
巴特弗赖恩瓦尔德,51.51528,13.39409
多伯卢格－基希海因,51.63204,13.56236
芬斯特瓦尔德,51.63526,13.71248
劳赫哈默,51.4946,13.7622
卢考,51.85036,13.71362
科特布斯,51.76126,14.32756
施普伦贝格,51.56898,14.37755
布赫洛厄,48.04017,10.73008
考弗灵,48.09095,10.87917
莱希河畔兰茨贝格,48.04849,10.88281
埃尔丁,48.30627,11.90703
多尔芬,48.27319,12.14967
马克特施瓦本,48.19098,11.86859
莫斯堡,48.46864,11.93571
埃彻那偶,48.17219,11.3224
奥尔兴,48.20783,11.32843
达豪,48.2594,11.43431
菲尔斯滕费尔德布鲁克,48.17638,11.25617
格勒本采尔,48.19269,11.37191
马瑞格特因德尔斯多瑞福,48.36142,11.37589
迈萨赫,48.2197,11.25728
普赫海姆,48.14934,11.34593
卢肯瓦尔德,52.08974,13.171
于特博格,51.99096,13.07211
耶森,51.79039,12.9548
托尔高,51.5552,12.99921
盖默斯海姆,48.8067,11.36888
盖森费尔德,48.68386,11.6102
克兴,48.81095,11.49986
曼兴,48.71691,11.49421
沃尔恩察赫,48.60235,11.62489
伊尔姆河畔普法芬霍芬县,48.52986,11.50324
因戈尔施塔特,48.76214,11.42539
博宾根,48.26768,10.83028
柯尼希斯布伦,48.26576,10.89217
梅灵,48.2675,10.9886
施瓦布明兴,48.18561,10.75505
洛伊特基希,47.8258,10.02203
梅明根,47.98445,10.17745
艾希施泰特,48.89215,11.18233
纽因堡,48.73595,11.18433
施罗本豪森,48.56144,11.26468
基恩,49.78805,7.45732
戈赫,51.67562,6.15585
韦策,51.62819,6.20014
博克斯梅尔,51.64881,5.94788
芬赖,51.52903,5.97419
埃姆斯比伦,52.3913,7.29208
巴特本特海姆,52.30179,7.15943
诺德霍恩,52.43586,7.07425
诺因豪斯,52.49805,6.96674
特维斯特,52.63457,7.05991
维特马尔申,52.51955,7.1325
许托夫,52.31917,7.22457
厄尔德,51.82562,8.14576
瓦德斯洛,51.73683,8.24657
瓦伦多夫,51.95185,7.9903
费尔,51.88209,8.51072
哈瑟温克尔,51.96614,8.21436
居特斯洛,51.9049,8.39279
雷达－维登布吕克,51.85505,8.29415
里特贝格,51.80837,8.42745
利普施塔特,51.67629,8.34658
萨森贝格,51.98821,8.04117
施泰因哈根,52.0048,8.41499
埃尔克伦茨,51.07978,6.31822
贝瑟尔,51.26716,6.03852
芬洛,51.3702,6.17784
黑尔登,51.31999,5.99997
鲁尔蒙德,51.19287,5.99251
马斯布雷,51.35872,6.0474
斯瓦尔门,51.23222,6.03811
泰赫伦,51.3427,6.13703
布鲁根,51.23943,6.18397
格雷弗拉特,51.33461,6.34129
内特塔尔,51.30813,6.27578
施瓦尔姆塔尔,51.21126,6.26867
瓦森贝格,51.10014,6.15567
韦格贝格,51.14304,6.27878
下克吕希滕,51.20119,6.21782
许克尔霍文,51.05247,6.22367
埃施博恩,50.14333,8.56906
巴特洪堡,50.22715,8.61593
上乌瑟尔,50.20141,8.57497
施泰因巴赫,50.16667,8.56667
施瓦尔巴赫,50.149,8.535
陶努斯山麓巴特索登,50.14094,8.50455
腓特烈斯多夫,50.24873,8.64067
比绍夫斯韦达,51.12587,14.18249
塞布尼茨,50.97604,14.27396
杰钦,50.78177,14.21458
伦布尔克,50.95142,14.55618
孔茨,49.70239,6.57799
特里尔,49.75374,6.64625
莫尔巴赫,49.81048,7.11997
弗赖森,49.5525,7.24872
埃尔特维勒,50.02505,8.11778
厄斯特里希-温克尔,50,8
盖森海姆,49.98397,7.96659
宾根,49.95382,7.92383
英格尔海姆,49.97507,8.05828
埃普施泰因,50.14007,8.38832
伊德施泰因,50.22265,8.2688
